Date,variant_freq,label,label1
2021-07-26,0.9230471152624982,50perc1May,baseline
2021-07-27,0.9242991012759204,50perc1May,baseline
2021-07-28,0.9255073857966674,50perc1May,baseline
2021-07-29,0.9266733852220562,50perc1May,baseline
2021-07-30,0.9277984778320408,50perc1May,baseline
2021-07-31,0.9288840042413485,50perc1May,baseline
2021-08-01,0.9299312678944367,50perc1May,baseline
2021-08-02,0.9309415355984317,50perc1May,baseline
2021-08-03,0.9319160380895197,50perc1May,baseline
2021-08-04,0.9328559706285587,50perc1May,baseline
2021-08-05,0.933762493621968,50perc1May,baseline
2021-08-06,0.9346367332642298,50perc1May,baseline
2021-08-07,0.9354797821985958,50perc1May,baseline
2021-08-08,0.9362927001928467,50perc1May,baseline
2021-08-09,0.9370765148271889,50perc1May,baseline
2021-08-10,0.9378322221915993,50perc1May,baseline
2021-08-11,0.9385607875901459,50perc1May,baseline
2021-08-12,0.9392631462500088,50perc1May,baseline
2021-08-13,0.9399402040331275,50perc1May,baseline
2021-08-14,0.9405928381485694,50perc1May,baseline
2021-08-15,0.9412218978638958,50perc1May,baseline
2021-08-16,0.9418282052139475,50perc1May,baseline
2021-08-17,0.9424125557056382,50perc1May,baseline
2021-08-18,0.9429757190174662,50perc1May,baseline
2021-08-19,0.9435184396925994,50perc1May,baseline
2021-08-20,0.9440414378245019,50perc1May,baseline
2021-08-21,0.944545409734189,50perc1May,baseline
2021-08-22,0.9450310286383,50perc1May,baseline
2021-08-23,0.9454989453072772,50perc1May,baseline
2021-08-24,0.9459497887130295,50perc1May,baseline
2021-08-25,0.9463841666655455,50perc1May,baseline
2021-08-26,0.9468026664379962,50perc1May,baseline
2021-08-27,0.9472058553799385,50perc1May,baseline
2021-08-28,0.9475942815182985,50perc1May,baseline
2021-08-29,0.9479684741458742,50perc1May,baseline
2021-08-30,0.9483289443971507,50perc1May,baseline
2021-08-31,0.9486761858112727,50perc1May,baseline
2021-09-01,0.9490106748820666,50perc1May,baseline
2021-09-02,0.9493328715950445,50perc1May,baseline
2021-09-03,0.9496432199513632,50perc1May,baseline
2021-09-04,0.9499421484787446,50perc1May,baseline
2021-09-05,0.9502300707293936,50perc1May,baseline
2021-09-06,0.9505073857649831,50perc1May,baseline
2021-09-07,0.9507744786287955,50perc1May,baseline
2021-09-08,0.9510317208051355,50perc1May,baseline
2021-09-09,0.9512794706661489,50perc1May,baseline
2021-09-10,0.9515180739062006,50perc1May,baseline
2021-09-11,0.9517478639639779,50perc1May,baseline
2021-09-12,0.951969162432505,50perc1May,baseline
2021-09-13,0.9521822794572586,50perc1May,baseline
2021-09-14,0.9523875141225915,50perc1May,baseline
2021-09-15,0.9525851548266754,50perc1May,baseline
2021-09-16,0.9527754796451875,50perc1May,baseline
2021-09-17,0.9529587566839617,50perc1May,baseline
2021-09-18,0.9531352444208397,50perc1May,baseline
2021-09-19,0.9533051920369582,50perc1May,baseline
2021-09-20,0.9534688397377062,50perc1May,baseline
2021-09-21,0.9536264190635972,50perc1May,baseline
2021-09-22,0.9537781531912948,50perc1May,baseline
2021-09-23,0.9539242572250346,50perc1May,baseline
2021-09-24,0.9540649384786838,50perc1May,baseline
2021-09-25,0.9542003967486794,50perc1May,baseline
2021-09-26,0.9543308245780839,50perc1May,baseline
2021-09-27,0.9544564075119972,50perc1May,baseline
2021-09-28,0.9545773243445587,50perc1May,baseline
2021-09-29,0.9546937473577741,50perc1May,baseline
2021-09-30,0.9548058425523942,50perc1May,baseline
2021-10-01,0.9549137698710761,50perc1May,baseline
2021-10-02,0.9550176834140456,50perc1May,baseline
2021-10-03,0.9551177316474839,50perc1May,baseline
2021-10-04,0.9552140576048511,50perc1May,baseline
2021-10-05,0.9553067990813606,50perc1May,baseline
2021-10-06,0.9553960888218113,50perc1May,baseline
2021-10-07,0.9554820547019773,50perc1May,baseline
2021-10-08,0.95556481990376,50perc1May,baseline
2021-10-09,0.9556445030842906,50perc1May,baseline
2021-10-10,0.9557212185391778,50perc1May,baseline
2021-10-11,0.9557950763600812,50perc1May,baseline
2021-10-12,0.9558661825867972,50perc1May,baseline
2021-10-13,0.9559346393540276,50perc1May,baseline
2021-10-14,0.9560005450330062,50perc1May,baseline
2021-10-15,0.9560639943681506,50perc1May,baseline
2021-10-16,0.9561250786089007,50perc1May,baseline
2021-10-17,0.9561838856369027,50perc1May,baseline
2021-10-18,0.9562405000886933,50perc1May,baseline
2021-10-19,0.9562950034740333,50perc1May,baseline
2021-10-20,0.9563474742900361,50perc1May,baseline
2021-10-21,0.956397988131233,50perc1May,baseline
2021-10-22,0.9564466177957106,50perc1May,baseline
2021-10-23,0.9564934333874555,50perc1May,baseline
2021-10-24,0.956538502415035,50perc1May,baseline
2021-10-25,0.9565818898867379,50perc1May,baseline
2021-10-26,0.9566236584022962,50perc1May,baseline
2021-10-27,0.9566638682413104,50perc1May,baseline
2021-10-28,0.9567025774484835,50perc1May,baseline
2021-10-29,0.9567398419157829,50perc1May,baseline
2021-10-30,0.956775715461631,50perc1May,baseline
2021-10-31,0.9568102499072323,50perc1May,baseline
2021-11-01,0.9568434951501334,50perc1May,baseline
2021-11-02,0.9568754992351157,50perc1May,baseline
2021-11-03,0.9569063084225119,50perc1May,baseline
2021-11-04,0.9569359672540407,50perc1May,baseline
2021-11-05,0.9569645186162445,50perc1May,baseline
2021-11-06,0.9569920038016138,50perc1May,baseline
2021-11-07,0.9570184625674854,50perc1May,baseline
2021-11-08,0.9570439331927879,50perc1May,baseline
2021-11-09,0.9570684525327152,50perc1May,baseline
2021-11-10,0.9570920560713986,50perc1May,baseline
2021-11-11,0.9571147779726535,50perc1May,baseline
2021-11-12,0.9571366511288638,50perc1May,baseline
2021-11-13,0.9571577072080772,50perc1May,baseline
2021-11-14,0.95717797669937,50perc1May,baseline
2021-11-15,0.9571974889565475,50perc1May,baseline
2021-11-16,0.9572162722402381,50perc1May,baseline
2021-11-17,0.9572343537584406,50perc1May,baseline
2021-11-18,0.9572517597055784,50perc1May,baseline
2021-11-19,0.957268515300117,50perc1May,baseline
2021-11-20,0.9572846448207945,50perc1May,baseline
2021-11-21,0.9573001716415187,50perc1May,baseline
2021-11-22,0.9573151182649752,50perc1May,baseline
2021-11-23,0.9573295063549969,50perc1May,baseline
2021-11-24,0.9573433567677377,50perc1May,baseline
2021-11-25,0.9573566895816948,50perc1May,baseline
2021-11-26,0.9573695241266222,50perc1May,baseline
2021-11-27,0.9573818790113755,50perc1May,baseline
2021-11-28,0.9573937721507251,50perc1May,baseline
2021-11-29,0.9574052207911795,50perc1May,baseline
2021-11-30,0.9574162415358515,50perc1May,baseline
2021-12-01,0.9574268503684034,50perc1May,baseline
2021-12-02,0.957437062676107,50perc1May,baseline
2021-12-03,0.957446893272046,50perc1May,baseline
2021-12-04,0.9574563564164984,50perc1May,baseline
2021-12-05,0.9574654658375239,50perc1May,baseline
2021-12-06,0.9574742347507894,50perc1May,baseline
2021-12-07,0.9574826758786563,50perc1May,baseline
2021-12-08,0.9574908014685625,50perc1May,baseline
2021-12-09,0.9574986233107196,50perc1May,baseline
2021-12-10,0.957506152755154,50perc1May,baseline
2021-12-11,0.9575134007281143,50perc1May,baseline
2021-12-12,0.9575203777478692,50perc1May,baseline
2021-12-13,0.9575270939399201,50perc1May,baseline
2021-12-14,0.9575335590516438,50perc1May,baseline
2021-12-15,0.957539782466396,50perc1May,baseline
2021-12-16,0.9575457732170866,50perc1May,baseline
2021-12-17,0.957551539999251,50perc1May,baseline
2021-12-18,0.9575570911836366,50perc1May,baseline
2021-12-19,0.9575624348283185,50perc1May,baseline
2021-12-20,0.9575675786903652,50perc1May,baseline
2021-12-21,0.9575725302370716,50perc1May,baseline
2021-12-22,0.9575772966567703,50perc1May,baseline
2021-12-23,0.9575818848692448,50perc1May,baseline
2021-12-24,0.9575863015357502,50perc1May,baseline
2021-12-25,0.9575905530686645,50perc1May,baseline
2021-12-26,0.9575946456407778,50perc1May,baseline
2021-12-27,0.9575985851942365,50perc1May,baseline
2021-12-28,0.957602377449154,50perc1May,baseline
2021-12-29,0.9576060279119004,50perc1May,baseline
2021-12-30,0.9576095418830834,50perc1May,baseline
2021-12-31,0.9576129244652309,50perc1May,baseline
